Date,Open,High,Low,Close,Adj Close,Volume
2016-11-29,33800.000000,33960.000000,33380.000000,33540.000000,1711.679932,18081300
2016-11-30,33540.000000,34940.000000,33540.000000,34920.000000,1782.106812,28535200
2016-12-01,34800.000000,35060.000000,34660.000000,34980.000000,1785.168701,15535350
2016-12-02,34480.000000,34760.000000,34140.000000,34540.000000,1762.713623,15352950
2016-12-05,34340.000000,34680.000000,34220.000000,34360.000000,1753.527832,8484600
2016-12-06,34440.000000,35200.000000,34400.000000,34960.000000,1784.148071,14001800
2016-12-07,35040.000000,35480.000000,35040.000000,35440.000000,1808.644287,9603650
2016-12-08,35980.000000,36020.000000,35520.000000,35800.000000,1827.016724,16462550
2016-12-09,35900.000000,35900.000000,35400.000000,35600.000000,1816.809814,10652450
2016-12-12,34660.000000,35360.000000,34660.000000,35040.000000,1788.230835,11414450
2016-12-13,34620.000000,35440.000000,34620.000000,35320.000000,1802.520264,11684450
2016-12-14,35560.000000,35680.000000,35280.000000,35540.000000,1813.747681,7455100
2016-12-15,34820.000000,35500.000000,34820.000000,35180.000000,1795.375488,5773550
2016-12-16,35300.000000,36020.000000,35200.000000,35860.000000,1830.078613,11747700
2016-12-19,35620.000000,36380.000000,35620.000000,35900.000000,1832.119995,5435800
2016-12-20,35920.000000,36400.000000,35840.000000,36240.000000,1849.471436,7615200
2016-12-21,36360.000000,36600.000000,36020.000000,36100.000000,1842.326904,6552100
2016-12-22,36260.000000,36300.000000,35980.000000,36180.000000,1846.409546,6354600
2016-12-23,36020.000000,36080.000000,35600.000000,35640.000000,1818.851074,8334850
2016-12-26,35600.000000,36000.000000,35560.000000,35960.000000,1835.182129,4823600
2016-12-27,35980.000000,36200.000000,35860.000000,35980.000000,1836.202759,4653450
2016-12-28,35840.000000,35980.000000,35600.000000,35760.000000,7743.232422,6662900
2016-12-29,35420.000000,36040.000000,35400.000000,36040.000000,7803.861816,7516450
2017-01-02,35980.000000,36240.000000,35880.000000,36100.000000,7816.854004,4650600
2017-01-03,36280.000000,36620.000000,36020.000000,36480.000000,7899.136719,7357650
2017-01-04,36500.000000,36520.000000,36100.000000,36160.000000,7829.846191,7971750
2017-01-05,36060.000000,36060.000000,35540.000000,35560.000000,7699.925781,10967450
2017-01-06,36180.000000,36440.000000,36040.000000,36200.000000,7838.507324,8880950
2017-01-09,36600.000000,37500.000000,36560.000000,37220.000000,8059.371094,13194900
2017-01-10,37280.000000,37400.000000,37080.000000,37240.000000,8063.701660,9099800
2017-01-11,37520.000000,38560.000000,37420.000000,38280.000000,8288.896484,12018150
2017-01-12,38000.000000,38800.000000,37980.000000,38800.000000,8401.495117,11669150
2017-01-13,38100.000000,38320.000000,37460.000000,37460.000000,8111.339355,15954450
2017-01-16,36860.000000,37820.000000,36320.000000,36660.000000,7938.112305,16611500
2017-01-17,36580.000000,37460.000000,36580.000000,36960.000000,8003.072266,8150700
2017-01-18,37040.000000,37500.000000,36620.000000,36940.000000,7998.742188,8875400
2017-01-19,37720.000000,37920.000000,37020.000000,37480.000000,8115.669434,9418900
2017-01-20,37120.000000,37420.000000,36880.000000,37200.000000,8055.040527,9185000
2017-01-23,37200.000000,38060.000000,37000.000000,38060.000000,8241.258789,8810400
2017-01-24,38120.000000,38580.000000,37880.000000,38160.000000,8262.913086,11048750
2017-01-25,38340.000000,39400.000000,38320.000000,39400.000000,8531.415039,13433850
2017-01-26,39420.000000,40000.000000,39420.000000,39900.000000,8639.680664,15214500
2017-01-31,39900.000000,39900.000000,39460.000000,39460.000000,8544.406250,17992200
2017-02-01,39540.000000,39660.000000,39040.000000,39120.000000,8470.785156,14150400
2017-02-02,39600.000000,39660.000000,39200.000000,39360.000000,8522.752930,15029300
2017-02-03,39400.000000,39500.000000,39180.000000,39460.000000,8544.406250,10386350
2017-02-06,39580.000000,39660.000000,39140.000000,39560.000000,8566.059570,8860700
2017-02-07,39560.000000,39580.000000,38760.000000,38820.000000,8405.824219,14041800
2017-02-08,38740.000000,38780.000000,38200.000000,38400.000000,8314.880859,17092950
2017-02-09,38780.000000,38840.000000,38220.000000,38400.000000,8314.880859,13694150
2017-02-10,38400.000000,38760.000000,38300.000000,38360.000000,8306.219727,11020750
2017-02-13,37740.000000,38060.000000,37720.000000,37960.000000,8219.606445,11102050
2017-02-14,37960.000000,38260.000000,37320.000000,37580.000000,8137.324219,13124150
2017-02-15,37080.000000,37960.000000,37080.000000,37720.000000,8167.637695,14191550
2017-02-16,37800.000000,38360.000000,37780.000000,38020.000000,8232.597656,10226350
2017-02-17,37560.000000,38040.000000,37280.000000,37860.000000,8197.953125,15377450
2017-02-20,38220.000000,38780.000000,38160.000000,38660.000000,8371.179688,7485800
2017-02-21,38540.000000,39560.000000,38420.000000,38940.000000,8431.808594,10562600
2017-02-22,39000.000000,39340.000000,38980.000000,39300.000000,8509.760742,8539450
2017-02-23,39020.000000,39440.000000,39020.000000,39180.000000,8483.776367,10217300
2017-02-24,38960.000000,39100.000000,38060.000000,38220.000000,8275.904297,9296850
2017-02-27,38020.000000,38140.000000,37700.000000,38060.000000,8241.258789,9033700
2017-02-28,38060.000000,38760.000000,37960.000000,38440.000000,8323.541992,15088700
2017-03-02,38420.000000,39860.000000,38420.000000,39720.000000,8600.705078,21249800
2017-03-03,39340.000000,39720.000000,39160.000000,39620.000000,8579.050781,12708700
2017-03-06,39220.000000,40220.000000,39220.000000,40080.000000,8678.656250,12234850
2017-03-07,39800.000000,40320.000000,39800.000000,40200.000000,8704.641602,10553250
2017-03-08,40200.000000,40620.000000,40140.000000,40200.000000,8704.641602,12140950
2017-03-09,40200.000000,40300.000000,40020.000000,40200.000000,8704.641602,14372250
2017-03-10,39960.000000,40420.000000,39860.000000,40180.000000,8700.309570,10227800
2017-03-13,40040.000000,40980.000000,40040.000000,40600.000000,8791.253906,7424100
2017-03-14,40620.000000,41540.000000,40500.000000,41360.000000,8955.819336,11325050
2017-03-15,40800.000000,41440.000000,40800.000000,41400.000000,8964.480469,9587850
2017-03-16,41800.000000,42180.000000,41540.000000,41840.000000,9059.755859,9933150
2017-03-17,41800.000000,42500.000000,41720.000000,42400.000000,9181.014648,12602300
2017-03-20,42000.000000,42120.000000,41740.000000,41900.000000,9072.748047,10250050
2017-03-21,41780.000000,42680.000000,41760.000000,42560.000000,9215.659180,14220150
2017-03-22,41600.000000,42460.000000,41580.000000,42460.000000,9194.005859,16427250
2017-03-23,42200.000000,42360.000000,41700.000000,41800.000000,9051.093750,15397100
2017-03-24,41600.000000,41980.000000,41080.000000,41500.000000,8986.134766,12808150
2017-03-27,41200.000000,41880.000000,41180.000000,41200.000000,8921.173828,12177650
2017-03-28,41560.000000,41840.000000,41380.000000,41480.000000,8981.802734,8216250
2017-03-29,41740.000000,41960.000000,41580.000000,41780.000000,9046.763672,10093250
2017-03-30,41880.000000,42440.000000,41880.000000,41980.000000,10919.583984,8204000
2017-03-31,41820.000000,42020.000000,41200.000000,41200.000000,10716.695313,10500300
2017-04-03,41400.000000,41720.000000,41300.000000,41440.000000,10779.122070,9579400
2017-04-04,41600.000000,42180.000000,41520.000000,42080.000000,10945.595703,12255500
2017-04-05,41900.000000,42240.000000,41700.000000,42140.000000,10961.202148,10699700
2017-04-06,42000.000000,42080.000000,41600.000000,41840.000000,10883.167969,9683400
2017-04-07,41800.000000,41820.000000,41160.000000,41600.000000,10820.740234,10021000
2017-04-10,41940.000000,41940.000000,41500.000000,41940.000000,10909.179688,7141350
2017-04-11,41940.000000,41940.000000,41580.000000,41600.000000,10820.740234,7172900
2017-04-12,41860.000000,41940.000000,41700.000000,41900.000000,10898.774414,8274900
2017-04-13,41660.000000,42460.000000,41660.000000,42420.000000,11034.034180,9040800
2017-04-14,42160.000000,42260.000000,41760.000000,42020.000000,10929.989258,5462850
2017-04-17,42000.000000,42080.000000,41520.000000,41560.000000,10810.334961,5224750
2017-04-18,41680.000000,41820.000000,41280.000000,41500.000000,10794.729492,6860650
2017-04-19,41300.000000,41420.000000,40900.000000,40900.000000,10638.660156,11762900
2017-04-20,40580.000000,40800.000000,40080.000000,40280.000000,10477.389648,21148850
2017-04-21,40480.000000,41400.000000,40480.000000,40760.000000,10602.245117,15130500
2017-04-24,41260.000000,41260.000000,40920.000000,41240.000000,10727.098633,8990150
2017-04-25,41460.000000,42740.000000,41320.000000,42700.000000,11106.866211,19299600
2017-04-26,42700.000000,42800.000000,42520.000000,42800.000000,11132.876953,14794800
2017-04-27,42700.000000,44520.000000,41960.000000,43840.000000,11403.395508,23032250
2017-04-28,45780.000000,45800.000000,44520.000000,44620.000000,11606.285156,22685700
2017-05-02,45500.000000,45500.000000,44760.000000,44900.000000,11679.115234,14068300
2017-05-04,45700.000000,45700.000000,44860.000000,45520.000000,11840.386719,13690100
2017-05-08,45520.000000,47020.000000,45340.000000,47020.000000,12230.558594,19582550
2017-05-10,46160.000000,47220.000000,45600.000000,45600.000000,11861.196289,23410950
2017-05-11,45420.000000,46180.000000,45220.000000,45500.000000,11835.185547,21277850
2017-05-12,45760.000000,46160.000000,45660.000000,45820.000000,11918.420898,9422900
2017-05-15,45620.000000,46280.000000,45620.000000,46100.000000,11991.253906,8001400
2017-05-16,46660.000000,46800.000000,46100.000000,46380.000000,12064.084961,8803750
2017-05-17,46120.000000,46640.000000,46100.000000,46340.000000,12053.680664,7424450
2017-05-18,45740.000000,46000.000000,45540.000000,45940.000000,11949.635742,11160350
2017-05-19,45640.000000,45780.000000,44720.000000,44720.000000,11632.295898,15762350
2017-05-22,45040.000000,45380.000000,44760.000000,45100.000000,11731.138672,17643550
2017-05-23,45400.000000,45580.000000,44900.000000,44920.000000,11684.318359,12607050
2017-05-24,44860.000000,45300.000000,44800.000000,44880.000000,11673.914063,8675400
2017-05-25,45160.000000,45680.000000,44800.000000,45680.000000,11882.004883,13044800
2017-05-26,45600.000000,46460.000000,45540.000000,46080.000000,11986.050781,13613650
2017-05-29,46220.000000,46400.000000,45380.000000,45620.000000,11866.398438,8739550
2017-05-30,45520.000000,45660.000000,44480.000000,44640.000000,11611.485352,12433600
2017-05-31,44580.000000,45020.000000,44400.000000,44700.000000,11627.093750,18669100
2017-06-01,44860.000000,44900.000000,44400.000000,44680.000000,11621.890625,9753500
2017-06-02,45060.000000,45960.000000,45000.000000,45960.000000,11954.835938,12488750
2017-06-05,46040.000000,46360.000000,45720.000000,45940.000000,11949.635742,7599400
2017-06-07,46500.000000,46500.000000,45240.000000,45300.000000,11783.163086,13729400
2017-06-08,45000.000000,45580.000000,45000.000000,45160.000000,11746.746094,13978750
2017-06-09,45680.000000,46440.000000,45600.000000,46100.000000,11991.253906,11732850
2017-06-12,45420.000000,45600.000000,45140.000000,45380.000000,11803.971680,10954300
2017-06-13,45140.000000,45620.000000,45140.000000,45400.000000,11809.172852,8624900
2017-06-14,45800.000000,46060.000000,45240.000000,45360.000000,11798.768555,10166700
2017-06-15,45680.000000,45920.000000,45180.000000,45680.000000,11882.004883,9657000
2017-06-16,45500.000000,45940.000000,45460.000000,45580.000000,11855.993164,17403450
2017-06-19,45580.000000,46560.000000,45560.000000,46560.000000,12110.904297,11303900
2017-06-20,47240.000000,48140.000000,47220.000000,48140.000000,12521.885742,15045000
2017-06-21,47740.000000,48120.000000,47480.000000,47480.000000,12350.209961,9973650
2017-06-22,47960.000000,48080.000000,47720.000000,47960.000000,12475.065430,11455800
2017-06-23,47600.000000,47780.000000,47420.000000,47620.000000,12386.625977,9515100
2017-06-26,47520.000000,48360.000000,47520.000000,48280.000000,12558.300781,8552800
2017-06-27,48220.000000,48400.000000,47900.000000,48300.000000,12563.503906,9616750
2017-06-28,47600.000000,48000.000000,47560.000000,47700.000000,12407.435547,9572500
2017-06-29,48040.000000,48320.000000,47940.000000,47940.000000,14614.555664,8306550
2017-06-30,47500.000000,47620.000000,47100.000000,47540.000000,14492.615234,11877550
2017-07-03,47500.000000,47780.000000,47120.000000,47220.000000,14395.063477,6805550
2017-07-04,47160.000000,47400.000000,46900.000000,47000.000000,14327.995117,7961000
2017-07-05,46820.000000,47680.000000,46780.000000,47580.000000,14504.809570,10640250
2017-07-06,48000.000000,48100.000000,47720.000000,48060.000000,14651.137695,10923050
2017-07-07,47740.000000,48120.000000,47620.000000,47860.000000,14590.167969,8131900
2017-07-10,48500.000000,48900.000000,48320.000000,48660.000000,14834.048828,10792750
2017-07-11,48640.000000,49000.000000,48280.000000,49000.000000,14937.698242,9717800
2017-07-12,49000.000000,50000.000000,48840.000000,49880.000000,15205.966797,9486150
2017-07-13,50080.000000,50940.000000,50040.000000,50560.000000,15413.266602,16034150
2017-07-14,51000.000000,51080.000000,50420.000000,50480.000000,15388.878906,8239000
2017-07-17,50900.000000,51020.000000,50520.000000,50640.000000,15437.654297,8976100
2017-07-18,50420.000000,50880.000000,50360.000000,50840.000000,15498.625000,7084450
2017-07-19,50620.000000,50820.000000,50000.000000,50740.000000,15468.138672,11157500
2017-07-20,50760.000000,51320.000000,50560.000000,51200.000000,15608.371094,8367600
2017-07-21,50860.000000,51160.000000,50520.000000,51080.000000,15571.788086,8449050
2017-07-24,50700.000000,51000.000000,50620.000000,50860.000000,15504.720703,7099750
2017-07-25,50500.000000,50760.000000,49940.000000,50000.000000,15242.549805,10810600
2017-07-26,49600.000000,50020.000000,49300.000000,49840.000000,15193.773438,11224800
2017-07-27,50000.000000,50640.000000,49560.000000,49800.000000,15181.579102,11449500
2017-07-28,49800.000000,49800.000000,47380.000000,47760.000000,14559.682617,26168300
2017-07-31,47420.000000,48240.000000,46920.000000,48200.000000,14693.817383,12701400
2017-08-01,48000.000000,48840.000000,47540.000000,48600.000000,14815.757813,11369500
2017-08-02,49200.000000,49340.000000,48600.000000,49000.000000,14937.698242,7777450
2017-08-03,49000.000000,49000.000000,47120.000000,47780.000000,14565.780273,15540800
2017-08-04,48160.000000,48180.000000,47500.000000,47700.000000,14541.392578,8359200
2017-08-07,47500.000000,48080.000000,47440.000000,47580.000000,14504.809570,7218250
2017-08-08,47980.000000,48260.000000,47480.000000,47720.000000,14547.488281,7979600
2017-08-09,47400.000000,47400.000000,46240.000000,46280.000000,14108.503906,14555400
2017-08-10,46200.000000,46320.000000,45460.000000,45900.000000,13992.660156,22986150
2017-08-11,45120.000000,45300.000000,44220.000000,44620.000000,13602.451172,25407300
2017-08-14,45120.000000,45400.000000,44720.000000,45000.000000,13718.293945,19185600
2017-08-16,46220.000000,46380.000000,46000.000000,46200.000000,14084.114258,21913650
2017-08-17,46960.000000,47300.000000,46740.000000,47040.000000,14340.189453,12415850
2017-08-18,46760.000000,47240.000000,46240.000000,46900.000000,14297.511719,10477950
2017-08-21,47240.000000,47240.000000,46580.000000,46840.000000,14279.219727,5103450
2017-08-22,46820.000000,47160.000000,46700.000000,47000.000000,14327.995117,7381750
2017-08-23,47780.000000,47780.000000,47180.000000,47480.000000,14474.325195,9384700
2017-08-24,47520.000000,47660.000000,47340.000000,47520.000000,14486.518555,8657450
2017-08-25,47880.000000,47880.000000,46720.000000,47020.000000,14334.093750,11243550
2017-08-28,47020.000000,47240.000000,45960.000000,46100.000000,14053.630859,9962100
2017-08-29,45640.000000,46080.000000,45160.000000,46080.000000,14047.532227,12623650
2017-08-30,46380.000000,46400.000000,45960.000000,46200.000000,14084.114258,7513000
2017-08-31,46220.000000,46640.000000,46000.000000,46320.000000,14120.697266,11011700
2017-09-01,46460.000000,46640.000000,46300.000000,46480.000000,14169.472656,10641700
2017-09-04,45780.000000,46360.000000,45500.000000,46040.000000,14035.338867,7943500
2017-09-05,46240.000000,46900.000000,45960.000000,46760.000000,14254.832031,11716100
2017-09-06,46760.000000,47180.000000,46700.000000,47000.000000,14327.995117,10811050
2017-09-07,47000.000000,48220.000000,47000.000000,48120.000000,14669.429688,9676500
2017-09-08,48700.000000,49180.000000,48580.000000,49080.000000,14962.085938,10893000
2017-09-11,49700.000000,50180.000000,49500.000000,49800.000000,15181.579102,10374750
2017-09-12,50200.000000,50220.000000,49140.000000,49600.000000,15120.609375,12029750
2017-09-13,49820.000000,50400.000000,49440.000000,49620.000000,15126.705078,9357000
2017-09-14,50060.000000,50320.000000,49760.000000,50300.000000,15334.004883,14204750
2017-09-15,50300.000000,50560.000000,49860.000000,50400.000000,15364.490234,10757300
2017-09-18,50540.000000,52480.000000,50520.000000,52480.000000,15998.580078,11524950
2017-09-19,52500.000000,52640.000000,51780.000000,52120.000000,15888.833984,9850400
2017-09-20,52120.000000,52500.000000,51840.000000,52220.000000,15919.317383,9292750
2017-09-21,52220.000000,52960.000000,52220.000000,52800.000000,16096.131836,8839800
2017-09-25,53000.000000,53680.000000,53000.000000,53620.000000,16346.109375,9303100
2017-09-26,53620.000000,53620.000000,53620.000000,53620.000000,16346.109375,0
2017-09-27,52000.000000,52200.000000,51500.000000,51680.000000,15754.699219,10797000
2017-09-28,52260.000000,52460.000000,51260.000000,51260.000000,18074.886719,12025450
2017-09-29,51180.000000,51620.000000,50840.000000,51280.000000,18081.937500,12909400
2017-10-10,53360.000000,53640.000000,52800.000000,52800.000000,18617.908203,20519800
2017-10-11,53600.000000,54760.000000,53340.000000,54640.000000,19266.712891,13652150
2017-10-12,54840.000000,55160.000000,54100.000000,54800.000000,19323.130859,13890700
2017-10-13,54540.000000,54840.000000,53780.000000,54000.000000,19041.042969,12601650
2017-10-16,53980.000000,54860.000000,53760.000000,53920.000000,19012.832031,9769950
2017-10-17,54020.000000,55380.000000,54000.000000,54800.000000,19323.130859,10607800
2017-10-18,54820.000000,55240.000000,54040.000000,54760.000000,19309.027344,10110750
2017-10-19,54700.000000,54700.000000,52980.000000,52980.000000,18681.376953,12108700
2017-10-20,52800.000000,54100.000000,52800.000000,53840.000000,18984.625000,8027050
2017-10-23,54600.000000,54640.000000,54000.000000,54300.000000,19146.826172,8311050
2017-10-24,54700.000000,54780.000000,54040.000000,54040.000000,19055.146484,5806050
2017-10-25,54040.000000,54420.000000,53700.000000,53900.000000,19005.781250,5882850
2017-10-26,53720.000000,53900.000000,52400.000000,52400.000000,18476.863281,9776550
2017-10-27,52400.000000,53320.000000,52140.000000,53080.000000,18716.638672,7392500
2017-10-30,53780.000000,54320.000000,53700.000000,54040.000000,19055.146484,8196150
2017-10-31,54060.000000,55440.000000,53500.000000,55080.000000,19421.863281,13381550
2017-11-01,57500.000000,57500.000000,56180.000000,57220.000000,20176.453125,14510250
2017-11-02,57500.000000,57520.000000,56760.000000,57060.000000,20120.035156,10721050
2017-11-03,57060.000000,57140.000000,55860.000000,56380.000000,19880.257813,9935800
2017-11-06,56380.000000,56500.000000,55340.000000,56380.000000,19880.257813,9000950
2017-11-07,56380.000000,56920.000000,55860.000000,56100.000000,19781.527344,7464550
2017-11-08,56100.000000,57060.000000,55860.000000,56760.000000,20014.250000,8520200
2017-11-09,56920.000000,56920.000000,55900.000000,56340.000000,19866.154297,11994050
2017-11-10,55800.000000,56540.000000,55780.000000,56400.000000,19887.310547,6748800
2017-11-13,56400.000000,56800.000000,56100.000000,56380.000000,19880.257813,8806650
2017-11-14,56380.000000,56740.000000,55920.000000,55920.000000,19718.056641,6725000
2017-11-15,55920.000000,56320.000000,55320.000000,55340.000000,19513.541016,8816950
2017-11-16,55440.000000,56000.000000,55400.000000,55780.000000,19668.691406,7640700
2017-11-17,56400.000000,56880.000000,55820.000000,55820.000000,19682.794922,10733150
2017-11-20,55900.000000,55980.000000,55200.000000,55200.000000,19464.175781,9472750
2017-11-21,55400.000000,55840.000000,55280.000000,55280.000000,19492.384766,10324700
2017-11-22,55980.000000,56200.000000,55620.000000,55960.000000,19732.162109,7952950
2017-11-23,55960.000000,55980.000000,55020.000000,55300.000000,19499.437500,6272900
2017-11-24,55300.000000,55500.000000,55180.000000,55460.000000,19555.855469,4536200
2017-11-27,55360.000000,55360.000000,52640.000000,52640.000000,18561.490234,18128900
2017-11-28,52700.000000,53280.000000,51720.000000,53280.000000,18787.162109,13499400
2017-11-29,53200.000000,53240.000000,52500.000000,52600.000000,18547.384766,9590250
2017-11-30,50800.000000,51860.000000,50200.000000,50800.000000,17912.683594,29634150
2017-12-01,50800.000000,51780.000000,50800.000000,50840.000000,17926.789063,12868600
2017-12-04,50840.000000,51340.000000,50020.000000,51340.000000,18103.093750,14865050
2017-12-05,50600.000000,51300.000000,50280.000000,51260.000000,18074.886719,9326550
2017-12-06,51260.000000,51560.000000,50020.000000,50020.000000,17637.646484,10889200
2017-12-07,50040.000000,50980.000000,50020.000000,50740.000000,17891.527344,11065600
2017-12-08,51360.000000,52000.000000,51040.000000,52000.000000,18335.818359,11290450
2017-12-11,52000.000000,52040.000000,51500.000000,51780.000000,18258.244141,8125850
2017-12-12,51820.000000,52100.000000,51660.000000,52100.000000,18371.080078,8765050
2017-12-13,52100.000000,52100.000000,51100.000000,51320.000000,18096.042969,11333700
2017-12-14,51320.000000,52280.000000,51060.000000,51060.000000,18004.363281,20310400
2017-12-15,51240.000000,51480.000000,50520.000000,50620.000000,17849.212891,14928550
2017-12-18,50620.000000,51240.000000,50620.000000,51200.000000,18053.728516,7350250
2017-12-19,51540.000000,52080.000000,51520.000000,51560.000000,18180.667969,11978600
2017-12-21,51000.000000,51060.000000,49100.000000,49140.000000,17327.347656,15624300
2017-12-22,49400.000000,49960.000000,49240.000000,49700.000000,17524.810547,11199650
2017-12-26,49760.000000,50100.000000,48200.000000,48200.000000,16995.892578,16039850
2017-12-27,48960.000000,49560.000000,48460.000000,49360.000000,31420.123047,10743600
2017-12-28,49560.000000,50960.000000,49500.000000,50960.000000,32438.603516,8985450
2018-01-02,51380.000000,51400.000000,50780.000000,51020.000000,32476.796875,8474250
2018-01-03,52540.000000,52560.000000,51420.000000,51620.000000,32858.726563,10013500
2018-01-04,52120.000000,52180.000000,50640.000000,51080.000000,32514.990234,11695450
2018-01-05,51300.000000,52120.000000,51200.000000,52120.000000,33177.003906,9481150
2018-01-08,52400.000000,52520.000000,51500.000000,52020.000000,33113.347656,8383650
2018-01-09,51460.000000,51720.000000,49980.000000,50400.000000,32082.134766,18013600
2018-01-10,50500.000000,50520.000000,48640.000000,48840.000000,31089.117188,18566800
2018-01-11,48200.000000,49260.000000,48020.000000,48240.000000,30707.187500,25123800
2018-01-12,48240.000000,48480.000000,46760.000000,48200.000000,30681.724609,27270450
2018-01-15,48800.000000,48980.000000,47920.000000,48540.000000,30898.152344,10096000
2018-01-16,48760.000000,50140.000000,48620.000000,50000.000000,31827.515625,20389650
2018-01-17,50020.000000,50020.000000,49060.000000,49620.000000,31585.626953,11053050
2018-01-18,50020.000000,50640.000000,49820.000000,49900.000000,31763.859375,14848850
2018-01-19,50380.000000,50380.000000,49040.000000,49320.000000,31394.662109,9219950
2018-01-22,48640.000000,48680.000000,47960.000000,48240.000000,30707.187500,12520900
2018-01-23,48660.000000,49160.000000,48300.000000,49160.000000,31292.812500,13532700
2018-01-24,48860.000000,49700.000000,48560.000000,49340.000000,31407.392578,9550500
2018-01-25,49220.000000,50360.000000,49160.000000,50260.000000,31993.017578,11160350
2018-01-26,50500.000000,50780.000000,49840.000000,50780.000000,32324.025391,10350100
2018-01-29,51200.000000,51480.000000,50900.000000,51220.000000,32604.107422,11838800
2018-01-30,50440.000000,50640.000000,49780.000000,49800.000000,31700.205078,12284550
2018-01-31,50020.000000,54140.000000,49600.000000,49900.000000,31763.859375,64681300
2018-02-01,50620.000000,50960.000000,49720.000000,49820.000000,31712.935547,27609450
2018-02-02,49380.000000,49400.000000,47700.000000,47700.000000,30363.449219,29260350
2018-02-05,46500.000000,48320.000000,46000.000000,47920.000000,30503.490234,28357900
2018-02-06,46600.000000,47920.000000,46580.000000,47420.000000,30185.214844,19406450
2018-02-07,48240.000000,48260.000000,45800.000000,45800.000000,29154.003906,23448050
2018-02-08,46120.000000,46620.000000,45980.000000,46000.000000,29281.314453,23251050
2018-02-09,44440.000000,45180.000000,44420.000000,44700.000000,28453.798828,17465000
2018-02-12,45100.000000,46320.000000,45040.000000,45720.000000,29103.080078,15754950
2018-02-13,46200.000000,48060.000000,46200.000000,47540.000000,30261.601563,18923250
2018-02-14,48080.000000,49100.000000,47940.000000,49000.000000,31190.964844,18905900
2018-02-19,49800.000000,49800.000000,47860.000000,48380.000000,30796.304688,15353450
2018-02-20,48040.000000,48160.000000,47220.000000,47400.000000,30172.484375,10122600
2018-02-21,47280.000000,47580.000000,46840.000000,47280.000000,30096.097656,12880200
2018-02-22,47260.000000,47260.000000,46760.000000,46760.000000,29765.091797,8869950
2018-02-23,46760.000000,47800.000000,46760.000000,47220.000000,30057.906250,12423300
2018-02-26,47280.000000,47560.000000,47080.000000,47380.000000,30159.753906,9560650
2018-02-27,48360.000000,48380.000000,47380.000000,47380.000000,30159.753906,9830550
2018-02-28,47380.000000,48100.000000,47000.000000,47060.000000,29956.056641,15162350
2018-03-02,46580.000000,46800.000000,46000.000000,46020.000000,29294.044922,13265500
2018-03-05,45820.000000,46160.000000,45080.000000,45200.000000,28772.074219,14100950
2018-03-06,45920.000000,47100.000000,45820.000000,47020.000000,29930.595703,15423350
2018-03-07,48200.000000,48900.000000,47220.000000,48620.000000,30949.076172,21427050
2018-03-08,49200.000000,49480.000000,48080.000000,49200.000000,31318.275391,19463650
2018-03-09,49440.000000,50540.000000,49240.000000,49740.000000,31662.011719,14304400
2018-03-12,50560.000000,50780.000000,49580.000000,49740.000000,31662.011719,8688950
2018-03-13,50760.000000,51660.000000,50360.000000,51660.000000,32884.187500,20098700
2018-03-14,51020.000000,52000.000000,51000.000000,51760.000000,32947.843750,12713250
2018-03-15,52000.000000,52020.000000,51020.000000,51540.000000,32807.804688,8882450
2018-03-16,51220.000000,51420.000000,50240.000000,51140.000000,32553.183594,12184900
2018-03-19,50620.000000,51340.000000,50440.000000,50740.000000,32298.562500,8218850
2018-03-20,50700.000000,51200.000000,50100.000000,51200.000000,32591.375000,8193250
2018-03-21,51780.000000,51780.000000,51060.000000,51060.000000,32502.257813,8905200
2018-03-22,51060.000000,51780.000000,51040.000000,51780.000000,32960.574219,8454100
2018-03-23,50340.000000,50720.000000,49600.000000,49720.000000,31649.281250,14854950
2018-03-26,49420.000000,50280.000000,49040.000000,50280.000000,32005.750000,10057750
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,31814.785156,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,31000.000000,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,49040.000000,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,49220.000000,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,48540.000000,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,48120.000000,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,46920.000000,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,48740.000000,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,48400.000000,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,49200.000000,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,48880.000000,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,48860.000000,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,49000.000000,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,49800.000000,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,50340.000000,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,49980.000000,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,51360.000000,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,52780.000000,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,51620.000000,11761000
